"X","Y"
8.75,18.25
9.25,18.25
9.75,18.25
10.25,18.25
10.75,18.25
11.25,18.25
11.75,18.25
12.25,18.25
12.75,18.25
13.25,18.25
13.75,18.25
14.25,18.25
14.75,18.25
15.25,18.25
15.75,18.25
16.25,18.25
16.75,18.25
17.25,18.25
17.75,18.25
18.25,18.25
18.75,18.25
19.25,18.25
19.75,18.25
20.25,18.25
20.75,18.25
21.25,18.25
21.75,18.25
22.25,18.25
22.75,18.25
23.25,18.25
23.75,18.25
0.25,18.75
0.75,18.75
1.25,18.75
1.75,18.75
2.25,18.75
2.75,18.75
3.25,18.75
3.75,18.75
4.25,18.75
4.75,18.75
5.25,18.75
5.75,18.75
6.25,18.75
6.75,18.75
7.25,18.75
7.75,18.75
8.25,18.75
8.75,18.75
9.25,18.75
9.75,18.75
10.25,18.75
10.75,18.75
11.25,18.75
11.75,18.75
12.25,18.75
12.75,18.75
13.25,18.75
13.75,18.75
14.25,18.75
14.75,18.75
15.25,18.75
15.75,18.75
16.25,18.75
16.75,18.75
17.25,18.75
17.75,18.75
18.25,18.75
18.75,18.75
19.25,18.75
19.75,18.75
20.25,18.75
20.75,18.75
21.25,18.75
21.75,18.75
22.25,18.75
22.75,18.75
23.25,18.75
23.75,18.75
0.25,19.25
0.75,19.25
1.25,19.25
1.75,19.25
2.25,19.25
2.75,19.25
3.25,19.25
3.75,19.25
4.25,19.25
4.75,19.25
5.25,19.25
5.75,19.25
6.25,19.25
6.75,19.25
7.25,19.25
7.75,19.25
8.25,19.25
8.75,19.25
9.25,19.25
9.75,19.25
10.25,19.25
10.75,19.25
11.25,19.25
11.75,19.25
12.25,19.25
12.75,19.25
13.25,19.25
13.75,19.25
14.25,19.25
14.75,19.25
15.25,19.25
15.75,19.25
16.25,19.25
16.75,19.25
17.25,19.25
17.75,19.25
18.25,19.25
18.75,19.25
19.25,19.25
19.75,19.25
20.25,19.25
20.75,19.25
21.25,19.25
21.75,19.25
22.25,19.25
22.75,19.25
23.25,19.25
23.75,19.25
0.25,19.75
0.75,19.75
1.25,19.75
1.75,19.75
2.25,19.75
2.75,19.75
3.25,19.75
3.75,19.75
4.25,19.75
4.75,19.75
5.25,19.75
5.75,19.75
6.25,19.75
6.75,19.75
7.25,19.75
7.75,19.75
8.25,19.75
8.75,19.75
9.25,19.75
9.75,19.75
10.25,19.75
10.75,19.75
11.25,19.75
11.75,19.75
12.25,19.75
12.75,19.75
13.25,19.75
13.75,19.75
14.25,19.75
14.75,19.75
15.25,19.75
15.75,19.75
16.25,19.75
16.75,19.75
17.25,19.75
17.75,19.75
18.25,19.75
18.75,19.75
19.25,19.75
19.75,19.75
20.25,19.75
20.75,19.75
21.25,19.75
21.75,19.75
22.25,19.75
22.75,19.75
23.25,19.75
23.75,19.75
0.25,20.25
0.75,20.25
1.25,20.25
1.75,20.25
2.25,20.25
2.75,20.25
3.25,20.25
3.75,20.25
4.25,20.25
4.75,20.25
5.25,20.25
5.75,20.25
6.25,20.25
6.75,20.25
7.25,20.25
7.75,20.25
8.25,20.25
8.75,20.25
9.25,20.25
9.75,20.25
10.25,20.25
10.75,20.25
11.25,20.25
11.75,20.25
12.25,20.25
12.75,20.25
13.25,20.25
13.75,20.25
14.25,20.25
14.75,20.25
15.25,20.25
15.75,20.25
16.25,20.25
16.75,20.25
17.25,20.25
17.75,20.25
18.25,20.25
18.75,20.25
19.25,20.25
19.75,20.25
20.25,20.25
20.75,20.25
21.25,20.25
21.75,20.25
22.25,20.25
22.75,20.25
23.25,20.25
23.75,20.25
0.25,20.75
0.75,20.75
1.25,20.75
1.75,20.75
2.25,20.75
2.75,20.75
3.25,20.75
3.75,20.75
4.25,20.75
4.75,20.75
5.25,20.75
5.75,20.75
6.25,20.75
6.75,20.75
7.25,20.75
7.75,20.75
8.25,20.75
8.75,20.75
9.25,20.75
9.75,20.75
10.25,20.75
10.75,20.75
11.25,20.75
11.75,20.75
12.25,20.75
12.75,20.75
13.25,20.75
13.75,20.75
14.25,20.75
14.75,20.75
15.25,20.75
15.75,20.75
16.25,20.75
16.75,20.75
17.25,20.75
17.75,20.75
18.25,20.75
18.75,20.75
19.25,20.75
19.75,20.75
20.25,20.75
20.75,20.75
21.25,20.75
21.75,20.75
22.25,20.75
22.75,20.75
23.25,20.75
23.75,20.75
0.25,21.25
0.75,21.25
1.25,21.25
1.75,21.25
2.25,21.25
2.75,21.25
3.25,21.25
3.75,21.25
4.25,21.25
4.75,21.25
5.25,21.25
5.75,21.25
6.25,21.25
6.75,21.25
7.25,21.25
7.75,21.25
8.25,21.25
8.75,21.25
9.25,21.25
9.75,21.25
10.25,21.25
10.75,21.25
11.25,21.25
11.75,21.25
12.25,21.25
12.75,21.25
13.25,21.25
13.75,21.25
14.25,21.25
14.75,21.25
15.25,21.25
15.75,21.25
16.25,21.25
16.75,21.25
17.25,21.25
17.75,21.25
18.25,21.25
18.75,21.25
19.25,21.25
19.75,21.25
20.25,21.25
20.75,21.25
21.25,21.25
21.75,21.25
22.25,21.25
22.75,21.25
23.25,21.25
23.75,21.25
0.25,21.75
0.75,21.75
1.25,21.75
1.75,21.75
2.25,21.75
2.75,21.75
3.25,21.75
3.75,21.75
4.25,21.75
4.75,21.75
5.25,21.75
5.75,21.75
6.25,21.75
6.75,21.75
7.25,21.75
7.75,21.75
8.25,21.75
8.75,21.75
9.25,21.75
9.75,21.75
10.25,21.75
10.75,21.75
11.25,21.75
11.75,21.75
12.25,21.75
12.75,21.75
13.25,21.75
13.75,21.75
14.25,21.75
14.75,21.75
15.25,21.75
15.75,21.75
16.25,21.75
16.75,21.75
17.25,21.75
17.75,21.75
18.25,21.75
18.75,21.75
19.25,21.75
19.75,21.75
20.25,21.75
20.75,21.75
21.25,21.75
21.75,21.75
22.25,21.75
22.75,21.75
23.25,21.75
23.75,21.75
0.25,22.25
0.75,22.25
1.25,22.25
1.75,22.25
2.25,22.25
2.75,22.25
3.25,22.25
3.75,22.25
4.25,22.25
4.75,22.25
5.25,22.25
5.75,22.25
6.25,22.25
6.75,22.25
7.25,22.25
7.75,22.25
8.25,22.25
8.75,22.25
9.25,22.25
9.75,22.25
10.25,22.25
10.75,22.25
11.25,22.25
11.75,22.25
12.25,22.25
12.75,22.25
13.25,22.25
13.75,22.25
14.25,22.25
14.75,22.25
15.25,22.25
15.75,22.25
16.25,22.25
16.75,22.25
17.25,22.25
17.75,22.25
18.25,22.25
18.75,22.25
19.25,22.25
19.75,22.25
20.25,22.25
20.75,22.25
21.25,22.25
21.75,22.25
22.25,22.25
22.75,22.25
23.25,22.25
23.75,22.25
0.25,22.75
0.75,22.75
1.25,22.75
1.75,22.75
2.25,22.75
2.75,22.75
3.25,22.75
3.75,22.75
4.25,22.75
4.75,22.75
5.25,22.75
5.75,22.75
6.25,22.75
6.75,22.75
7.25,22.75
7.75,22.75
8.25,22.75
8.75,22.75
9.25,22.75
9.75,22.75
10.25,22.75
10.75,22.75
11.25,22.75
11.75,22.75
12.25,22.75
12.75,22.75
13.25,22.75
13.75,22.75
14.25,22.75
14.75,22.75
15.25,22.75
15.75,22.75
16.25,22.75
16.75,22.75
17.25,22.75
17.75,22.75
18.25,22.75
18.75,22.75
19.25,22.75
19.75,22.75
20.25,22.75
20.75,22.75
21.25,22.75
21.75,22.75
22.25,22.75
22.75,22.75
23.25,22.75
23.75,22.75
0.25,23.25
0.75,23.25
1.25,23.25
1.75,23.25
2.25,23.25
2.75,23.25
3.25,23.25
3.75,23.25
4.25,23.25
4.75,23.25
5.25,23.25
5.75,23.25
6.25,23.25
6.75,23.25
7.25,23.25
7.75,23.25
8.25,23.25
8.75,23.25
9.25,23.25
9.75,23.25
10.25,23.25
10.75,23.25
11.25,23.25
11.75,23.25
12.25,23.25
12.75,23.25
13.25,23.25
13.75,23.25
14.25,23.25
14.75,23.25
15.25,23.25
15.75,23.25
16.25,23.25
16.75,23.25
17.25,23.25
17.75,23.25
18.25,23.25
18.75,23.25
19.25,23.25
19.75,23.25
20.25,23.25
20.75,23.25
21.25,23.25
21.75,23.25
22.25,23.25
22.75,23.25
23.25,23.25
23.75,23.25
0.25,23.75
0.75,23.75
1.25,23.75
1.75,23.75
2.25,23.75
2.75,23.75
3.25,23.75
3.75,23.75
4.25,23.75
4.75,23.75
5.25,23.75
5.75,23.75
6.25,23.75
6.75,23.75
7.25,23.75
7.75,23.75
8.25,23.75
8.75,23.75
9.25,23.75
9.75,23.75
10.25,23.75
10.75,23.75
11.25,23.75
11.75,23.75
12.25,23.75
12.75,23.75
13.25,23.75
13.75,23.75
14.25,23.75
14.75,23.75
15.25,23.75
15.75,23.75
16.25,23.75
16.75,23.75
17.25,23.75
17.75,23.75
18.25,23.75
18.75,23.75
19.25,23.75
19.75,23.75
20.25,23.75
20.75,23.75
21.25,23.75
21.75,23.75
22.25,23.75
22.75,23.75
23.25,23.75
23.75,23.75
